day,time_index,time,PeakAcceleration value,PeakVelocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,YR Peak Acceleration value,YR Peak Velocity value,RMSVelocity value,Temperature value,YR Band 1 value,YR Damage Accumulation value,BatteryVoltage value
2,93,2093,0.0328977,0.0170182,0.003704,0.3781342,0.0046508,68.20720215,0.0326259,0.0161428,0.0051362,68.20720215,0.0023791,0.3605365,3.138656855
2,94,2094,0.0372645,0.0147412,0.0038097,0.3677716,0.0046046,68.30927887,0.0278133,0.0118029,0.0044913,68.30927887,0.0044077,0.3685859,3.138363838
2,95,2095,0.0315909,0.012344,0.0034625,0.3603678,0.0052662,68.2412323,0.0363933,0.0151914,0.0040322,68.2412323,0.0029639,0.3552945,3.13846159
2,96,2096,0.0434834,0.0145458,0.0033076,0.3696456,0.0041046,68.17318573,0.0316341,0.0154643,0.0045112,68.17318573,0.004179,0.361841,3.138559341
2,97,2097,0.0352666,0.0153406,0.0053591,0.3729841,0.0040296,68.03709602,0.0261276,0.0129375,0.0049299,68.03709602,0.0030085,0.357128,3.138559341
2,98,2098,0.0342188,0.01515,0.0045269,0.3627571,0.0046575,68.17318573,0.0323188,0.0174104,0.0050247,68.17318573,0.0036401,0.3615194,3.138656855
2,99,2099,0.0393276,0.0162972,0.0046511,0.3729217,0.0040149,68.2412529,0.0316432,0.01247,0.0053566,68.2412529,0.0031179,0.3546242,3.138754606
2,100,2100,0.0341925,0.0175568,0.0057743,0.3594864,0.0048996,68.41135559,0.0319046,0.0132986,0.0042373,68.41135559,0.0032637,0.3637076,3.138363838
2,101,2101,0.03876,0.0134862,0.0025411,0.3706789,0.0047713,68.27526588,0.0339716,0.0167648,0.0049724,68.27526588,0.0035045,0.3582191,3.138754606
2,102,2102,0.0302331,0.0133684,0.0047723,0.3589249,0.0043216,68.17318573,0.0300024,0.0125025,0.00483,68.17318573,0.0029442,0.368637,3.138949871
2,103,2103,0.0313064,0.0143461,0.0040255,0.3805018,0.0042201,68.54740753,0.0287921,0.0140704,0.0049952,68.54740753,0.0036115,0.3709094,3.138363838
2,104,2104,0.0356605,0.0176226,0.0061445,0.3668577,0.0042472,68.51339111,0.0331446,0.0134361,0.005658,68.51339111,0.0020571,0.353473,3.138266325
2,105,2105,0.0314594,0.0130184,0.0026038,0.3728267,0.0044236,68.51339111,0.0324524,0.012154,0.0048872,68.51339111,0.002554,0.3760823,3.139047623
2,106,2106,0.0305904,0.0136897,0.0033007,0.3568747,0.0041169,68.95568008,0.0293098,0.016607,0.0044152,68.95568008,0.003101,0.347176,3.138363838
2,107,2107,0.0332049,0.0174411,0.0054429,0.3793953,0.0044134,68.88761292,0.0304672,0.0180456,0.0054232,68.88761292,0.006252,0.3559407,3.13846159
2,108,2108,0.036043,0.0150976,0.0054082,0.3748771,0.0042777,69.49999771,0.0300589,0.0135751,0.005027,69.49999771,0.0023476,0.3589976,3.138266325
2,109,2109,0.0325356,0.0130278,0.0030441,0.3587894,0.0046599,68.47938156,0.0293672,0.0140433,0.0045078,68.47938156,0.005778,0.3693885,3.137875319
2,110,2110,0.0310057,0.0174509,0.0065057,0.3675709,0.0042648,69.46598816,0.0308118,0.0131083,0.004873,69.46598816,0.0046079,0.3736115,3.13846159
2,111,2111,0.0331866,0.0134668,0.0034512,0.3794496,0.0042171,69.87421951,0.0333049,0.0173023,0.0046502,69.87421951,0.0029717,0.3750633,3.138559341
2,112,2112,0.0410833,0.0136011,0.0042969,0.3675194,0.0037588,69.29588547,0.0325785,0.0119066,0.0048452,69.29588547,0.0020567,0.3603021,3.13846159
2,113,2113,0.0326779,0.0174386,0.0031621,0.3597819,0.0040378,69.80619354,0.027107,0.0148074,0.0050304,69.80619354,0.0026686,0.3768547,3.138363838
2,114,2114,0.0381609,0.0141602,0.0032504,0.3589032,0.0046682,69.77218399,0.0343718,0.0131157,0.0046601,69.77218399,0.0043141,0.3538638,3.13797307
2,115,2115,0.0387889,0.0154546,0.0038239,0.3580273,0.0045525,70.38452759,0.0279857,0.0132075,0.0052081,70.38452759,0.0040009,0.3569086,3.137191534
2,116,2116,0.035018,0.0158043,0.0039686,0.3735699,0.0044832,70.2144249,0.0331198,0.0125575,0.0047,70.2144249,0.0032032,0.3645462,3.137875319
2,117,2117,0.0311918,0.0179943,0.0049664,0.361759,0.0043718,69.90822906,0.031125,0.0140476,0.0051431,69.90822906,0.0047733,0.3664068,3.137680054
2,118,2118,0.0327615,0.0134439,0.005972,0.3464713,0.0053389,69.97629623,0.0311177,0.0148981,0.00521,69.97629623,0.0047073,0.3724934,3.137875319
2,119,2119,0.0319247,0.0148949,0.0040177,0.3700877,0.0049432,70.14639893,0.0309727,0.0132883,0.0047415,70.14639893,0.0048479,0.371216,3.137777805
2,120,2120,0.0334485,0.0172594,0.0028176,0.3734804,0.0043046,69.77218399,0.0291548,0.0136721,0.0044544,69.77218399,0.0033953,0.3611046,3.138559341
2,121,2121,0.0423989,0.0170116,0.003167,0.3509082,0.0044974,69.97629623,0.0315645,0.0126764,0.0047971,69.97629623,0.004205,0.3650542,3.138266325
2,122,2122,0.0332194,0.0149528,0.0036305,0.3639124,0.0041602,69.49999771,0.0307604,0.0150625,0.0044647,69.49999771,0.0022679,0.3570108,3.137875319
2,123,2123,0.0396908,0.0142285,0.0035783,0.384163,0.0048812,69.73812637,0.0289344,0.0143878,0.0042266,69.73812637,0.0060906,0.3714865,3.137680054
2,124,2124,0.0357414,0.0120285,0.0018709,0.3629658,0.0057488,70.07833176,0.0330177,0.0178539,0.0038852,70.07833176,0.0038894,0.3521204,3.137875319
2,125,2125,0.0363436,0.0159008,0.0034472,0.3772772,0.0042241,69.87421951,0.0368698,0.0127972,0.0047234,69.87421951,0.0032119,0.3802783,3.137387037
2,126,2126,0.0329917,0.0146739,0.0045347,0.3605902,0.0045729,69.60207787,0.0401905,0.0193395,0.0044258,69.60207787,0.0034093,0.3686911,3.137484789
2,127,2127,0.0304272,0.011338,0.0024522,0.3410717,0.0047325,69.63609085,0.0278301,0.0138985,0.0038191,69.63609085,0.0022694,0.3704254,3.138070822
2,128,2128,0.0345072,0.0128555,0.0041943,0.3715115,0.0046619,69.09176979,0.0320608,0.0151261,0.004942,69.09176979,0.0040551,0.3686701,3.137484789
2,129,2129,0.0361612,0.0106075,0.002351,0.3659817,0.0051615,69.49999771,0.0334818,0.0152924,0.0037124,69.49999771,0.0047874,0.3453244,3.137191534
2,130,2130,0.039813,0.0163136,0.0047022,0.3540596,0.0038203,69.43197517,0.0286491,0.0120476,0.005467,69.43197517,0.0039694,0.3738971,3.137680054
2,131,2131,0.0343257,0.0154946,0.0032801,0.3718423,0.0036126,69.2278183,0.0296202,0.0106236,0.0043399,69.2278183,0.0021611,0.3620935,3.137875319
2,132,2132,0.0413125,0.0174846,0.0049133,0.3577805,0.004172,69.26187248,0.0277479,0.011346,0.0049838,69.26187248,0.002802,0.3617508,3.137875319
2,133,2133,0.0384837,0.0161649,0.0022412,0.3696673,0.0052171,69.05771561,0.0319734,0.0179007,0.0049648,69.05771561,0.0053839,0.3583002,3.137777805
2,134,2134,0.0354792,0.0102131,0.0037754,0.3581032,0.004063,68.98968964,0.0291638,0.0118712,0.0034611,68.98968964,0.003796,0.3604253,3.137777805
2,135,2135,0.0379694,0.0157805,0.0042123,0.3800597,0.0044179,69.39792099,0.0340862,0.0157034,0.0042443,69.39792099,0.0046182,0.3644801,3.137680054
2,136,2136,0.0356472,0.017429,0.0043236,0.3634459,0.0041019,69.05771561,0.0376404,0.012702,0.0047323,69.05771561,0.002887,0.3737738,3.137484789
2,137,2137,0.0350263,0.0147277,0.0042535,0.3735129,0.0044172,68.85359993,0.029607,0.012799,0.0050566,68.85359993,0.0032828,0.3570919,3.137484789
2,138,2138,0.0322319,0.0191581,0.0021709,0.3694259,0.0040687,68.98968964,0.0299061,0.0131279,0.0053249,68.98968964,0.0022785,0.3784267,3.136898518
2,139,2139,0.0295039,0.0151904,0.0055221,0.3549573,0.0069082,68.27526588,0.0364152,0.0213798,0.0049328,68.27526588,0.0068945,0.353452,3.136996269
2,140,2140,0.0357092,0.0163573,0.0041628,0.3651463,0.0046988,68.54740753,0.0278927,0.0130377,0.0046639,68.54740753,0.0028087,0.3700918,3.137875319
2,141,2141,0.766776,0.0460933,0.0023228,1.0327588,0.0165918,68.27526588,1.1334593,0.0795544,0.0052235,68.27526588,0.0065661,1.0888685,3.13797307
2,142,2142,0.0332364,0.0161585,0.005996,0.3623285,0.0053461,68.88761292,0.0324073,0.0174527,0.0050567,68.88761292,0.0044616,0.3507919,3.136996269
2,143,2143,0.0331233,0.0149569,0.0034137,0.3586781,0.00447,68.68349724,0.029987,0.0138123,0.0047699,68.68349724,0.0035509,0.355042,3.137191534
2,144,2144,0.0326522,0.0115606,0.0020496,0.3555566,0.0046387,68.68349724,0.0277544,0.0125702,0.0037096,68.68349724,0.0026645,0.350837,3.137191534
3,1,3001,0.0331854,0.0142348,0.0052029,0.3544663,0.0044837,68.68349724,0.0292044,0.0159182,0.0044861,68.68349724,0.0026625,0.3653547,3.137484789
3,2,3002,0.0322173,0.0140909,0.0057788,0.3638337,0.0036423,68.81958694,0.0322044,0.0130507,0.0047519,68.81958694,0.0020969,0.3690097,3.137387037
3,3,3003,0.0382136,0.0132004,0.0029099,0.3648019,0.0038936,69.36391144,0.0274941,0.0110286,0.0044855,69.36391144,0.0031842,0.3716007,3.137484789
3,4,3004,0.0305757,0.0134212,0.0028463,0.3630039,0.0052814,69.36391144,0.0375407,0.0142518,0.0043195,69.36391144,0.0060651,0.3732869,3.136410236
3,5,3005,0.0344687,0.0172017,0.0031259,0.3583256,0.0044049,69.02370262,0.0329232,0.0127482,0.0051622,69.02370262,0.0039158,0.3559828,3.137289524
3,6,3006,0.0336401,0.0119138,0.0027144,0.3599963,0.0041551,69.12578278,0.0336628,0.0123658,0.0042058,69.12578278,0.0053666,0.3723611,3.136996269
3,7,3007,0.0323076,0.0157198,0.0035892,0.3620004,0.0042465,69.73812637,0.0314919,0.016027,0.0044714,69.73812637,0.0039073,0.3653127,3.137191534
3,8,3008,0.0336658,0.014131,0.002065,0.3664047,0.0043583,69.32989502,0.0282353,0.0148419,0.0043354,69.32989502,0.0032367,0.3767736,3.137191534
3,9,3009,0.0380276,0.0213537,0.0027577,0.3651219,0.0042176,69.63609085,0.0289002,0.0135378,0.0050069,69.63609085,0.0018408,0.3583393,3.136703253
3,10,3010,0.0350923,0.0145114,0.0026805,0.3748852,0.0043791,69.46598816,0.0271867,0.0128358,0.0043777,69.46598816,0.0034445,0.3568184,3.136801004
3,11,3011,0.0356416,0.0142163,0.003971,0.3761055,0.0044102,69.39792099,0.0314878,0.0151507,0.0041717,69.39792099,0.0031879,0.3619522,3.137289524
3,12,3012,0.0345941,0.0164381,0.0025078,0.3560773,0.0043195,69.73812637,0.0329736,0.0127719,0.004788,69.73812637,0.0030624,0.3719283,3.137094021
3,13,3013,0.031746,0.012347,0.0029408,0.3687153,0.0041627,69.05771561,0.0328659,0.0114827,0.0045573,69.05771561,0.0035691,0.3689616,3.137387037
3,14,3014,0.0367818,0.0146693,0.0045255,0.3622147,0.0044537,68.98968964,0.0303892,0.0160995,0.005171,68.98968964,0.0040274,0.3500555,3.136507988
3,15,3015,0.0337629,0.0134582,0.0036936,0.3709365,0.0051414,69.43197517,0.0290232,0.0166369,0.0052424,69.43197517,0.0033292,0.3690999,3.136898518
3,16,3016,0.0343648,0.015841,0.0059928,0.3762466,0.0043525,69.29588547,0.0278702,0.0121153,0.0050091,69.29588547,0.0029772,0.3554538,3.136703253
3,17,3017,0.0333795,0.0108521,0.0025942,0.3527009,0.0040035,69.09176979,0.0333805,0.0117183,0.0040159,69.09176979,0.0029095,0.3590577,3.137094021
3,18,3018,0.038734,0.014343,0.0035488,0.3749367,0.0046823,69.02370262,0.0310741,0.0142699,0.0046979,69.02370262,0.0045299,0.3807532,3.136703253
3,19,3019,0.032294,0.0147646,0.0041543,0.3785465,0.0043151,69.29588547,0.036285,0.0138961,0.0048159,69.29588547,0.0026655,0.3657545,3.136019468
3,20,3020,0.0364431,0.0135057,0.0034319,0.3932538,0.0041827,69.43197517,0.0320382,0.0125835,0.0041825,69.43197517,0.0040241,0.3697191,3.136312723
3,21,3021,0.0438125,0.0146817,0.0036647,0.3707656,0.0046082,68.92166367,0.0310302,0.0138627,0.0049379,68.92166367,0.0029559,0.3479094,3.136312723
3,22,3022,0.0367131,0.0159604,0.0066292,0.3615854,0.0042273,68.95568008,0.0296081,0.0117799,0.0057201,68.95568008,0.0034543,0.3544619,3.136703253
3,23,3023,0.0373006,0.0160424,0.0033595,0.3694531,0.0047244,69.12578278,0.0314813,0.0130713,0.0045805,69.12578278,0.0026519,0.3715586,3.13660574
3,24,3024,0.0388756,0.0141367,0.0048493,0.3624208,0.0040491,68.95568008,0.0353224,0.0121617,0.0054083,68.95568008,0.0037,0.3684116,3.136801004
3,25,3025,0.0429686,0.0162388,0.0045309,0.3712402,0.0038898,68.98968964,0.0314693,0.011389,0.0049359,68.98968964,0.0028077,0.3877776,3.136507988
3,26,3026,0.0307483,0.0130865,0.0033674,0.3577534,0.0045035,68.58145828,0.0327037,0.0130862,0.0041977,68.58145828,0.0046648,0.3689556,3.136898518
3,27,3027,0.0349419,0.0165762,0.0038542,0.3635273,0.0051254,68.71751022,0.033123,0.0162414,0.0053574,68.71751022,0.0042483,0.3677203,3.136996269
3,28,3028,0.0332465,0.0148466,0.0039871,0.3471602,0.0033443,68.37730484,0.0290101,0.0103987,0.0051191,68.37730484,0.0022618,0.3626015,3.13660574
3,29,3029,0.0332254,0.0140071,0.0026098,0.3561696,0.0039995,68.68349724,0.0324301,0.014028,0.0044009,68.68349724,0.0028124,0.3621025,3.136507988
3,30,3030,0.0380902,0.0145875,0.0037722,0.3667599,0.0044423,68.61547127,0.0319883,0.0120115,0.0052981,68.61547127,0.0021145,0.3449667,3.136801004
3,31,3031,0.0314935,0.0162506,0.0037811,0.3513882,0.0047607,68.71751022,0.0338425,0.0123979,0.0051717,68.71751022,0.0028027,0.3441943,3.136214733
3,32,3032,0.040242,0.0149383,0.0050049,0.3680346,0.00461,68.71751022,0.0278564,0.0130393,0.0048849,68.71751022,0.0047044,0.3544078,3.137387037
3,33,3033,0.0331402,0.0129837,0.0021911,0.3704647,0.004292,68.13917618,0.0311299,0.0126165,0.0040809,68.13917618,0.0040979,0.3636715,3.136410236
3,34,3034,0.034254,0.0142006,0.0044038,0.3796583,0.004568,68.30927887,0.0377059,0.0179014,0.0050643,68.30927887,0.0048867,0.3590968,3.137094021
3,35,3035,0.0351766,0.0152499,0.0016789,0.3764066,0.0044606,68.51339111,0.0335805,0.012661,0.0046848,68.51339111,0.0035862,0.3513119,3.136801004
3,36,3036,0.0332627,0.0171766,0.0044154,0.3578455,0.0041138,68.27526588,0.0329873,0.0128418,0.0049834,68.27526588,0.0039252,0.3732448,3.13660574
3,37,3037,0.0328336,0.0182554,0.0074405,0.3611407,0.0051206,68.51339111,0.0300473,0.0137964,0.0054042,68.51339111,0.0047826,0.3604524,3.136703253
3,38,3038,0.0293638,0.0164424,0.0026635,0.3793546,0.0035402,68.30927887,0.0297371,0.0127484,0.0049848,68.30927887,0.0029603,0.3771733,3.136507988
3,39,3039,0.0353451,0.0161446,0.0052694,0.3773369,0.0043825,67.86699333,0.0358381,0.0129218,0.0048647,67.86699333,0.00551,0.3588683,3.136898518
3,40,3040,0.033344,0.0118347,0.0033302,0.3592775,0.0043118,68.10516319,0.028977,0.0153256,0.0037417,68.10516319,0.0038592,0.3771042,3.137289524
3,41,3041,0.030718,0.0131961,0.0025717,0.3530832,0.0038142,68.03709602,0.0316407,0.0121046,0.004854,68.03709602,0.002713,0.3653848,3.136312723
3,42,3042,0.0304133,0.017726,0.0035476,0.359942,0.0047151,67.90104752,0.0348638,0.0167583,0.0046114,67.90104752,0.003446,0.3761845,3.13660574
3,43,3043,0.0318148,0.0190685,0.004708,0.3602539,0.004658,68.07115021,0.0324452,0.0156461,0.005645,68.07115021,0.0015059,0.3725836,3.136898518
3,44,3044,0.0363474,0.0131699,0.0036784,0.3792326,0.0048265,67.86699333,0.0289493,0.0143323,0.0041554,67.86699333,0.0033636,0.3731066,3.136996269
3,45,3045,0.0342742,0.0134252,0.0040172,0.3667708,0.0045954,67.83298035,0.0294539,0.0136419,0.0049578,67.83298035,0.0032138,0.3736867,3.136898518
3,46,3046,0.0352928,0.0135863,0.0031557,0.3694585,0.0046302,67.66287766,0.0294397,0.0143448,0.0040377,67.66287766,0.0038017,0.3712671,3.136703253
3,47,3047,0.0354601,0.014127,0.0026405,0.3591582,0.0041065,67.59485168,0.0290196,0.0134905,0.0047511,67.59485168,0.0024449,0.3563104,3.137094021
3,48,3048,0.0354284,0.014732,0.0054368,0.3660576,0.0041574,67.66287766,0.0361279,0.0115836,0.0041344,67.66287766,0.0035328,0.3821599,3.136312723
3,49,3049,0.0290976,0.0138663,0.0042979,0.3701853,0.0039398,67.35668182,0.0304451,0.0120532,0.0046362,67.35668182,0.0033869,0.3561812,3.136801004
3,50,3050,0.0347738,0.0149557,0.0042451,0.3651735,0.0049076,67.83298035,0.029822,0.0160829,0.0048234,67.83298035,0.003822,0.3564367,3.136996269
3,51,3051,0.036016,0.0153674,0.0064941,0.375867,0.00443,67.39073944,0.031023,0.0134431,0.0051013,67.39073944,0.0027884,0.365511,3.136312723
3,52,3052,0.0351892,0.0108537,0.0032611,0.3851096,0.0039873,67.45876198,0.0380512,0.0141105,0.0039816,67.45876198,0.0037437,0.3610836,3.136214733
3,53,3053,0.0338711,0.0137178,0.0033491,0.3777843,0.0048339,67.66287766,0.0312159,0.0136439,0.0040463,67.66287766,0.0035935,0.3860704,3.135921717
3,54,3054,0.0313503,0.0122381,0.0019363,0.3692063,0.0045841,67.39073944,0.0335796,0.0128186,0.0042647,67.39073944,0.0027916,0.3710897,3.135531187
3,55,3055,0.0386813,0.0159583,0.0042499,0.36094,0.0041348,67.66287766,0.0341317,0.0128849,0.0049613,67.66287766,0.0026996,0.3510925,3.136507988
3,56,3056,0.033509,0.0144819,0.0043509,0.3656346,0.0040316,67.22063675,0.026941,0.0161304,0.004471,67.22063675,0.0046623,0.3542455,3.13660574
3,57,3057,0.0437517,0.0148774,0.0024369,0.368333,0.0039829,67.01647644,0.0339002,0.0135576,0.0040395,67.01647644,0.0017379,0.3592711,3.136312723
3,58,3058,0.0346832,0.0136125,0.0030655,0.3614227,0.0042144,67.11855659,0.0379288,0.0131494,0.0045625,67.11855659,0.0025336,0.3500074,3.135824203
3,59,3059,0.0348971,0.0155096,0.0046909,0.3496281,0.0054228,66.88043137,0.0297108,0.0196396,0.0050515,66.88043137,0.0068926,0.3545972,3.136019468
3,60,3060,0.0316022,0.020312,0.0025117,0.3692876,0.0051592,67.39073944,0.0371379,0.0162894,0.0047735,67.39073944,0.0052512,0.3711138,3.13611722
3,61,3061,0.0304239,0.0114356,0.0036626,0.3742587,0.0043845,66.54022255,0.0275958,0.0125852,0.0042788,66.54022255,0.0047062,0.3520573,3.13611722
3,62,3062,0.0398279,0.0162021,0.0036307,0.374877,0.005099,67.22063675,0.0272566,0.0136924,0.0043351,67.22063675,0.0035763,0.3642396,3.135921717
3,63,3063,0.0310153,0.0122427,0.003773,0.3618377,0.0045408,66.9484539,0.0324781,0.0152771,0.0044222,66.9484539,0.0039677,0.3642246,3.13611722
3,64,3064,0.0318741,0.0175561,0.0053788,0.3694991,0.0042751,67.05053406,0.0300403,0.0120738,0.0051222,67.05053406,0.002532,0.3744652,3.135921717
3,65,3065,0.0369433,0.0117925,0.0026765,0.3651246,0.0037604,66.47215881,0.0298781,0.0123952,0.004194,66.47215881,0.0029618,0.360257,3.136507988
3,66,3066,0.0381537,0.013461,0.0042252,0.3742994,0.0041124,66.74433823,0.0347618,0.0148374,0.0049796,66.74433823,0.0024783,0.3594424,3.136312723
3,67,3067,0.0466269,0.0158362,0.0030547,0.3463791,0.0046865,66.84637375,0.0380895,0.0119671,0.0054273,66.84637375,0.0044515,0.3580177,3.13611722
3,68,3068,0.0382026,0.0129353,0.003441,0.3673214,0.004212,66.4381424,0.0294874,0.0142042,0.0044795,66.4381424,0.0024714,0.3519431,3.13611722
3,69,3069,0.0358374,0.0151839,0.0034503,0.3615556,0.0044009,66.64226151,0.0317241,0.0145188,0.0041366,66.64226151,0.004494,0.378577,3.136019468
3,70,3070,0.0353419,0.0143147,0.0023383,0.35301,0.0038817,66.47215881,0.031559,0.011929,0.0044412,66.47215881,0.0023338,0.3474224,3.13611722
3,71,3071,0.0317815,0.0156799,0.0039882,0.367815,0.0045795,66.33606567,0.031324,0.0136463,0.0039748,66.33606567,0.005023,0.3603742,3.136019468
3,72,3072,0.0361941,0.0145873,0.0022109,0.3541139,0.0047895,66.33606567,0.0330447,0.0156771,0.0050894,66.33606567,0.0033603,0.3670951,3.135824203
3,73,3073,0.0437691,0.0147481,0.0052828,0.3701771,0.0043277,66.2680397,0.0309133,0.0123913,0.0051273,66.2680397,0.0036835,0.3744411,3.135628939
3,74,3074,0.034575,0.0164122,0.0026273,0.3506669,0.0051263,66.47215881,0.0383775,0.0136812,0.0049148,66.47215881,0.0036976,0.3863469,3.135824203
3,75,3075,0.0360121,0.0120352,0.0025683,0.362513,0.0044975,66.2680397,0.0301116,0.0138946,0.0040103,66.2680397,0.0042426,0.376485,3.135824203
3,76,3076,0.0303643,0.018367,0.0033269,0.3580951,0.0044587,66.13195,0.0298174,0.0136751,0.0049097,66.13195,0.0026818,0.3663376,3.135531187
3,77,3077,0.0358188,0.0125643,0.0038328,0.3663938,0.0041005,66.23403015,0.0330759,0.0131006,0.004562,66.23403015,0.0025741,0.3853309,3.135726452
3,78,3078,0.0433566,0.0173017,0.0037869,0.3664698,0.0043998,66.20001717,0.0308812,0.0136452,0.0049109,66.20001717,0.0034368,0.3678706,3.136019468
3,79,3079,0.0304859,0.0121553,0.0027879,0.3658759,0.0038151,66.37011986,0.0318359,0.0109227,0.0038949,66.37011986,0.0023011,0.3915408,3.135237932
3,80,3080,0.0358266,0.0146771,0.0038738,0.3658623,0.0043295,65.96184731,0.0306454,0.0124723,0.0052331,65.96184731,0.0042103,0.3636986,3.135726452
3,81,3081,0.0332272,0.0142735,0.0041122,0.3648561,0.0037915,66.71032524,0.02898,0.0105262,0.0048905,66.71032524,0.0025807,0.3585858,3.135531187
3,82,3082,0.0376424,0.0113826,0.0032598,0.3798536,0.0038264,66.57423553,0.0249608,0.0150422,0.0038964,66.57423553,0.0026481,0.3520814,3.135726452
3,83,3083,0.042221,0.0134734,0.0020374,0.3672373,0.0048579,66.67627106,0.0347973,0.0154959,0.0045513,66.67627106,0.0030062,0.3770982,3.135433435
3,84,3084,0.0336244,0.0121932,0.0038819,0.3628655,0.0044221,66.47215881,0.0344348,0.0138474,0.004098,66.47215881,0.0039179,0.3605606,3.135237932
3,85,3085,0.0350296,0.0165207,0.0051215,0.3551227,0.0042559,66.60824509,0.029375,0.0131382,0.0051277,66.60824509,0.0035279,0.3539179,3.135335922
3,86,3086,0.0381057,0.0126877,0.0041481,0.3745462,0.0047662,66.40413284,0.0360738,0.0145064,0.005026,66.40413284,0.0045091,0.3485045,3.135140419
3,87,3087,0.0313413,0.0141506,0.0040913,0.362852,0.0044038,66.77835121,0.0333553,0.0157501,0.0044135,66.77835121,0.003318,0.3817782,3.134944916
3,88,3088,0.0307612,0.0113052,0.0034096,0.3704077,0.0048573,66.57423553,0.0378535,0.0147954,0.0039893,66.57423553,0.0038412,0.3695538,3.135237932
3,89,3089,0.0321133,0.0140395,0.0038009,0.3593182,0.00391,66.74433823,0.0310056,0.011454,0.004488,66.74433823,0.0034667,0.3633349,3.134359121
3,90,3090,0.0345501,0.0105151,0.0027898,0.3715711,0.0046998,66.84637375,0.0298457,0.0156562,0.0039189,66.84637375,0.0064049,0.3680599,3.134359121
3,91,3091,0.0308107,0.0128149,0.0028496,0.3796746,0.0036022,66.91444092,0.0333322,0.0103177,0.0041364,66.91444092,0.0023776,0.3636535,3.134456635
3,92,3092,0.0395139,0.0152335,0.0056383,0.3549952,0.0044565,67.01647644,0.0292072,0.0149152,0.0049297,67.01647644,0.0026867,0.3697912,3.134456635
3,93,3093,0.0307597,0.0149388,0.0050799,0.3695316,0.0044198,66.67627106,0.0328773,0.0127283,0.0050324,66.67627106,0.0024253,0.3585918,3.135531187
3,94,3094,0.0351658,0.0163496,0.0034273,0.3762168,0.0040593,67.08454361,0.0304578,0.0127794,0.0045743,67.08454361,0.0044624,0.3672784,3.135042667
3,95,3095,0.0326827,0.0126888,0.0016642,0.3605711,0.0038929,67.2546463,0.02786,0.011452,0.0042896,67.2546463,0.0029366,0.3629982,3.134359121
3,96,3096,0.0369079,0.0182162,0.0051559,0.3588762,0.0034917,67.42474899,0.0437047,0.0134375,0.0051183,67.42474899,0.0016352,0.3476659,3.134749651
3,97,3097,0.0317292,0.0127096,0.0042152,0.3742804,0.0038187,67.22063675,0.0324515,0.0117997,0.0045402,67.22063675,0.0037991,0.3638729,3.135335922
3,98,3098,0.0343393,0.0197872,0.0040929,0.3681974,0.0040944,67.2546463,0.0285909,0.0117258,0.005197,67.2546463,0.0041267,0.3721267,3.134652138
3,99,3099,0.0377349,0.0132902,0.0037863,0.3707874,0.0040089,67.52678795,0.0288327,0.0126747,0.0050212,67.52678795,0.0034067,0.3576029,3.134847403
3,100,3100,0.033312,0.0168948,0.0044522,0.3628167,0.0042852,67.56084213,0.0296327,0.0130167,0.0050751,67.56084213,0.0043913,0.3638038,3.135140419
3,101,3101,0.0345351,0.0149869,0.0026155,0.3594999,0.0036389,67.18657913,0.0288066,0.0131973,0.0043107,67.18657913,0.003978,0.3626676,3.134944916
3,102,3102,0.0375878,0.0146798,0.005075,0.3646148,0.0047217,67.2546463,0.0319014,0.0138215,0.0051373,67.2546463,0.0024197,0.3462292,3.134163618
3,103,3103,0.0389591,0.0124629,0.0015522,0.3738437,0.0048173,67.32267227,0.0293736,0.0142035,0.00394,67.32267227,0.0046046,0.3566711,3.134456635
3,104,3104,0.0327853,0.0153847,0.0067545,0.3610484,0.0047049,67.6288681,0.0303128,0.015293,0.004737,67.6288681,0.003671,0.3538157,3.134554386
3,105,3105,0.035364,0.0141279,0.0054139,0.3600505,0.0048651,67.42474899,0.0316781,0.0156234,0.0048878,67.42474899,0.0035809,0.3646364,3.13377285
3,106,3106,0.0326535,0.0138203,0.0034249,0.3636819,0.0032207,67.76495438,0.0299397,0.0093246,0.0042649,67.76495438,0.0023069,0.3626375,3.13377285
3,107,3107,0.0304424,0.0178579,0.0018802,0.3612248,0.0048273,67.69689064,0.029119,0.015631,0.0055217,67.69689064,0.0034833,0.3582702,3.13338232
3,108,3108,0.0329217,0.0151509,0.0022998,0.3709094,0.0051899,67.79897079,0.0295999,0.0212006,0.0046029,67.79897079,0.0044242,0.3614383,3.134163618
3,109,3109,0.0386817,0.0121939,0.0025507,0.3704402,0.004508,67.90104752,0.0280253,0.011526,0.004011,67.90104752,0.0035477,0.3661994,3.133577585
3,110,3110,0.0406172,0.0147771,0.0036606,0.369057,0.0041529,67.6288681,0.0301201,0.0134546,0.0043977,67.6288681,0.0024914,0.3796741,3.134261131
3,111,3111,0.0328925,0.012499,0.0044503,0.3675953,0.0042667,68.03709602,0.0304723,0.0130241,0.0042444,68.03709602,0.002911,0.3709124,3.134065866
3,112,3112,0.0336362,0.0179243,0.0056351,0.3537423,0.0051499,67.79897079,0.0317558,0.0150816,0.0052489,67.79897079,0.0030489,0.3771914,3.133968115
3,113,3113,0.0301954,0.0128805,0.0043011,0.3702857,0.0051015,68.03709602,0.031664,0.0138764,0.0043593,68.03709602,0.0045427,0.3678585,3.133577585
