day,time_index,time,PeakAcceleration value,PeakVelocity value,YR Band 1 value,YR Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,RMSVelocity value,Temperature value,BatteryVoltage value
4,61,2092,0.0380188,0.0112312,0.0038274,0.3552374,0.0317201,0.0116372,0.0026127,0.3803797,0.0045705,66.4381424,0.0037867,66.4381424,3.189743519
4,62,2093,0.0351676,0.014706,0.0026301,0.3685559,0.0278473,0.019636,0.0032943,0.3594863,0.0048397,65.89382477,0.0041798,65.89382477,3.189938784
4,63,2094,0.034435,0.0157993,0.0050568,0.3573023,0.0329881,0.0142342,0.0047029,0.3574307,0.0047868,65.99586029,0.0050505,65.99586029,3.189743519
4,64,2095,0.0407603,0.0125555,0.0039719,0.3572933,0.0280341,0.0143212,0.0034978,0.3691981,0.0048367,66.16596298,0.0049356,66.16596298,3.189645767
4,65,2096,0.0314211,0.0127195,0.0046267,0.3472902,0.0309098,0.0134794,0.0024912,0.3748554,0.0048782,66.16596298,0.0051101,66.16596298,3.189157486
4,66,2097,0.0315978,0.0135261,0.0032176,0.3672724,0.0329122,0.01077,0.0034098,0.3585778,0.0038444,66.60824509,0.0046833,66.60824509,3.189255238
4,67,2098,0.0309514,0.0124359,0.003855,0.3604824,0.0320924,0.0116896,0.0030954,0.355185,0.0039873,66.20001717,0.0042441,66.20001717,3.189548254
4,68,2099,0.0367966,0.0164653,0.0056142,0.3649399,0.0322266,0.0159884,0.0052483,0.360403,0.0049231,66.50616837,0.0056036,66.50616837,3.189255238
4,69,2100,0.0330624,0.0138309,0.0042806,0.3659469,0.0292896,0.014772,0.0057106,0.3622526,0.0049282,66.47215881,0.0047883,66.47215881,3.188668966
4,70,2101,0.0374579,0.0155838,0.0020852,0.350311,0.0309363,0.0196283,0.002324,0.3621658,0.0042735,66.50616837,0.0040019,66.50616837,3.188473701
4,71,2102,0.035866,0.0129746,0.0020362,0.3468153,0.0279507,0.0130671,0.003551,0.3572896,0.0043528,66.54022255,0.0041193,66.54022255,3.189059973
4,72,2103,0.0299107,0.0174187,0.0042886,0.354483,0.0291241,0.0120903,0.0034748,0.3690408,0.0043891,66.74433823,0.0049631,66.74433823,3.188376188
4,73,2104,0.0361246,0.0110478,0.0031902,0.3646093,0.0305866,0.0116392,0.0028704,0.3629252,0.0042723,66.64226151,0.0037785,66.64226151,3.188278437
4,74,2105,0.0320166,0.0144316,0.0028912,0.3652525,0.0302642,0.0109952,0.0047984,0.3519849,0.0036719,66.64226151,0.004491,66.64226151,3.188278437
4,75,2106,0.0344893,0.0149958,0.003547,0.3553606,0.0282835,0.012668,0.0048514,0.3715033,0.0040455,66.88043137,0.0053104,66.88043137,3.188083172
4,76,2107,0.0387118,0.0165386,0.0023966,0.3539359,0.0287173,0.0131029,0.003993,0.3528934,0.0041461,67.05053406,0.0049225,67.05053406,3.188766718
4,77,2108,0.0306729,0.0158374,0.0031112,0.364976,0.0299568,0.0141845,0.0029549,0.3714301,0.0041841,66.77835121,0.004376,66.77835121,3.188278437
4,78,2109,0.0323248,0.0134512,0.0027212,0.3658357,0.0292841,0.0137187,0.0028524,0.3674596,0.0045099,66.88040905,0.004152,66.88040905,3.187692404
4,79,2110,0.0321839,0.0144274,0.0089357,0.3374674,0.0327295,0.0285276,0.0018624,0.3540515,0.0120094,66.98246689,0.0044195,66.98246689,3.187106371
4,80,2111,0.0342508,0.0156688,0.0038297,0.350861,0.0312428,0.013755,0.0064253,0.365903,0.0050053,66.98246689,0.0054001,66.98246689,3.187399387
4,81,2112,0.0333858,0.0153732,0.0030007,0.3729683,0.0328121,0.0147047,0.0039324,0.3687425,0.0044521,66.8123642,0.0044738,66.8123642,3.186910868
4,82,2113,0.0387448,0.0122226,0.0053928,0.3549428,0.0296968,0.0142005,0.0032053,0.3832518,0.004968,67.2546463,0.0042604,67.2546463,3.186813116
4,83,2114,0.0327057,0.0135587,0.0021886,0.3556101,0.0297909,0.0150573,0.0037771,0.365743,0.0045138,67.05053406,0.0040503,67.05053406,3.186715364
4,84,2115,0.0329974,0.0141286,0.0025522,0.3651413,0.0348315,0.0138756,0.0025795,0.380716,0.004093,67.15256958,0.004608,67.15256958,3.186617851
4,85,2116,0.033807,0.0122543,0.0018771,0.3506386,0.0291632,0.0127962,0.0052919,0.3557356,0.004367,67.42474899,0.0043216,67.42474899,3.186813116
4,86,2117,0.0347694,0.0147571,0.0029978,0.3512097,0.0293776,0.0144223,0.003737,0.3840681,0.0049449,67.35668182,0.0043375,67.35668182,3.186324835
4,87,2118,0.0310633,0.018941,0.0054046,0.3613631,0.0293697,0.0121231,0.0060643,0.3690435,0.0043756,67.35668182,0.0059618,67.35668182,3.186324835
4,88,2119,0.0439093,0.0136702,0.0025801,0.3666051,0.0333822,0.012199,0.0038478,0.3702937,0.0040931,67.56084213,0.0051286,67.56084213,3.18612957
4,89,2120,0.033625,0.0147405,0.0036541,0.3648468,0.0383087,0.0148802,0.004259,0.3736214,0.0042982,67.52678795,0.0050085,67.52678795,3.1865201
4,90,2121,0.0384971,0.0139965,0.0015897,0.3710957,0.0291203,0.0121402,0.005009,0.3656969,0.0038237,67.56084213,0.0044224,67.56084213,3.18603158
4,91,2122,0.0324276,0.0105567,0.0029393,0.357134,0.0287621,0.0127482,0.0019361,0.3780366,0.0041094,67.56084213,0.0041531,67.56084213,3.18612957
4,92,2123,0.0327011,0.011978,0.0031586,0.3605696,0.0329353,0.0127535,0.0027053,0.341964,0.0043523,67.22063675,0.0043932,67.22063675,3.185836315
4,93,2124,0.0352063,0.012967,0.0035121,0.3758178,0.0314095,0.0167093,0.003686,0.3461703,0.0046864,67.79897079,0.0047246,67.79897079,3.185250282
4,94,2125,0.0316424,0.0128942,0.0026827,0.3600857,0.032333,0.0120651,0.0046208,0.3576829,0.0047358,67.64587288,0.0043641,67.64587288,3.185592175
4,95,2126,0.0413935,0.0124486,0.0056271,0.3699626,0.0278893,0.0212081,0.0032647,0.350591,0.0057385,67.49277496,0.0041608,67.49277496,3.185934067
4,96,2127,0.0335668,0.0148383,0.0034479,0.355024,0.0310463,0.0192348,0.0037283,0.3648453,0.0066267,67.59485168,0.004797,67.59485168,3.185054779
4,97,2128,0.0349764,0.0171073,0.0032279,0.3753519,0.0319202,0.0174849,0.0041135,0.3651246,0.0045453,67.66287766,0.0049825,67.66287766,3.185054779
4,98,2129,0.0348062,0.013069,0.004651,0.3574797,0.0291275,0.0157899,0.0030742,0.3581357,0.0051191,67.39073944,0.0045748,67.39073944,3.185543299
4,99,2130,0.0432811,0.0165907,0.0031429,0.3605696,0.0294267,0.0101431,0.0029185,0.3598498,0.0039972,67.39073944,0.0044127,67.39073944,3.184957266
4,100,2131,0.0310531,0.0100191,0.0041957,0.3792954,0.0328662,0.0157315,0.0034541,0.3749041,0.0046119,67.73094482,0.0038901,67.73094482,3.184859514
4,101,2132,0.0287576,0.0132788,0.0045207,0.3515794,0.0269561,0.0172631,0.0034775,0.3547973,0.0051907,67.76495438,0.0046301,67.76495438,3.185445786
4,102,2133,0.0333331,0.0155489,0.0018911,0.372265,0.031589,0.0121355,0.0030116,0.3747089,0.0035969,67.83298035,0.0044746,67.83298035,3.184957266
4,103,2134,0.0413193,0.0158662,0.0030152,0.3718622,0.0351139,0.0153779,0.0028803,0.3811472,0.0053352,67.66287766,0.004916,67.66287766,3.184859514
4,104,2135,0.0337898,0.0166942,0.0028846,0.3564126,0.0265891,0.0110116,0.0037173,0.3739061,0.0040387,68.03709602,0.0054592,68.03709602,3.184957266
4,105,2136,0.0349413,0.0170481,0.0018702,0.3674287,0.0293127,0.0133737,0.0039311,0.3800408,0.0031897,68.27526588,0.0041157,68.27526588,3.184761763
4,106,2137,0.0297551,0.0102481,0.0054717,0.3689105,0.0285593,0.014012,0.0015197,0.3576394,0.0043465,68.58145828,0.0034725,68.58145828,3.184566498
4,107,2138,0.0328836,0.0129644,0.0038918,0.3642366,0.0303909,0.0135045,0.0027345,0.3800217,0.0038694,68.47938156,0.0039962,68.47938156,3.185054779
4,108,2139,0.0316465,0.0167467,0.0042589,0.3727459,0.0328353,0.012884,0.0055187,0.367457,0.0044889,68.37730484,0.0048783,68.37730484,3.184566498
4,109,2140,0.0427834,0.0135016,0.0040311,0.3749461,0.0301635,0.0132719,0.0035639,0.3532624,0.0042921,68.47938156,0.0038299,68.47938156,3.185152769
4,110,2141,0.0346586,0.013241,0.0034961,0.3747718,0.0317644,0.0130717,0.0041971,0.3700877,0.0040639,68.41135559,0.004579,68.41135559,3.184761763
4,111,2142,0.0316059,0.0145063,0.0036757,0.3714053,0.0338822,0.0121172,0.002286,0.3733366,0.0043209,68.37730484,0.0045034,68.37730484,3.185250282
4,112,2143,0.0318018,0.0183082,0.0027808,0.3657154,0.0296961,0.012479,0.0059912,0.3679777,0.0038622,68.34328842,0.0051942,68.34328842,3.184761763
4,113,2144,0.0384142,0.0146593,0.0043974,0.3511736,0.0267752,0.0111533,0.0048891,0.3733366,0.0041385,68.10516319,0.0045109,68.10516319,3.184664249
4,114,2145,0.0331531,0.0165311,0.0038603,0.3562924,0.0307015,0.0160868,0.003091,0.3813344,0.0046168,68.37730484,0.0052737,68.37730484,3.184566498
4,115,3002,0.0324147,0.0139564,0.0016362,0.3682853,0.0298062,0.0151618,0.0033202,0.3658189,0.004162,68.20720215,0.0045738,68.20720215,3.184371233
4,116,3003,0.032068,0.0154146,0.0040054,0.3476839,0.0281345,0.0124667,0.0045882,0.3538535,0.0040529,68.47938156,0.0050781,68.47938156,3.183882713
4,117,3004,0.0400792,0.0147406,0.0021323,0.362334,0.037886,0.013044,0.002875,0.3838919,0.0042823,68.58145828,0.0041888,68.58145828,3.184761763
4,118,3005,0.0354562,0.0124802,0.0046312,0.3815197,0.0332687,0.0140813,0.0033431,0.3642432,0.0047775,68.44536858,0.0046169,68.44536858,3.184957266
4,119,3006,0.043523,0.0171459,0.0032386,0.3676271,0.0299846,0.0113722,0.0029377,0.3787553,0.0041356,68.78557739,0.005401,68.78557739,3.183882713
4,120,3007,0.0317501,0.0138888,0.0034514,0.3626345,0.029877,0.0103386,0.0052809,0.3583582,0.0039922,68.41135559,0.0044613,68.41135559,3.184566498
4,121,3008,0.038666,0.0123545,0.0034842,0.3700076,0.0324323,0.0142031,0.0045687,0.3691167,0.0050208,68.34328842,0.0043688,68.34328842,3.183980465
4,122,3009,0.0304577,0.0149478,0.0022383,0.3537165,0.0294942,0.0150732,0.0039357,0.3484755,0.0039928,68.44536858,0.0052454,68.44536858,3.184664249
4,123,3010,0.0341994,0.012813,0.0026006,0.3735063,0.0326562,0.0108716,0.0034773,0.3639612,0.0037021,68.37730484,0.0042594,68.37730484,3.183589697
4,124,3011,0.0343611,0.0147237,0.0028997,0.3638639,0.0299864,0.012821,0.0047066,0.3606742,0.0038958,68.37730484,0.0045752,68.37730484,3.183784962
4,125,3012,0.0330226,0.0176853,0.0033187,0.3752016,0.0303696,0.014537,0.0018219,0.3581683,0.0045279,68.37730484,0.0044566,68.37730484,3.183492184
4,126,3013,0.0309511,0.014834,0.0027799,0.3622498,0.0317273,0.0160475,0.0045971,0.3545152,0.0047257,68.37730484,0.0046745,68.37730484,3.183199167
4,127,3014,0.0364368,0.0121422,0.0049292,0.357669,0.0287469,0.0177385,0.0030029,0.367202,0.0053021,68.41135559,0.0040798,68.41135559,3.18329668
4,128,3015,0.0400278,0.017309,0.0025089,0.3641314,0.0311361,0.0140289,0.0027881,0.3593887,0.0048486,68.00308304,0.0048558,68.00308304,3.183003664
4,129,3016,0.0310609,0.0159259,0.0022342,0.3603862,0.0272622,0.0120452,0.002886,0.3579323,0.0043136,68.51339111,0.00492,68.51339111,3.183101177
4,130,3017,0.0350187,0.013318,0.0033329,0.3707711,0.0336919,0.013055,0.0036468,0.3583717,0.0044949,68.37730484,0.0040875,68.37730484,3.183589697
4,131,3018,0.0373407,0.0118134,0.0033182,0.3631425,0.0377249,0.0127449,0.0020645,0.3656047,0.0042409,68.37730484,0.0041913,68.37730484,3.183687449
4,132,3019,0.033524,0.0175227,0.0045156,0.3572512,0.0281392,0.0124052,0.0022369,0.368954,0.0048082,68.13917618,0.0044493,68.13917618,3.184077978
4,133,3020,0.037082,0.0141969,0.0034445,0.3647716,0.0515349,0.0158444,0.0047006,0.3671749,0.0043003,68.2412529,0.0045097,68.2412529,3.183003664
4,134,3021,0.0335145,0.0159537,0.0055585,0.3560519,0.0338287,0.0131571,0.0030971,0.36273,0.0048702,68.2412529,0.0047863,68.2412529,3.183003664
4,135,3022,0.0344107,0.0147567,0.0022754,0.3745103,0.0395382,0.0138958,0.0021913,0.3485976,0.0043431,67.90104752,0.0037229,67.90104752,3.18329668
4,136,3023,0.0426078,0.0102682,0.0052113,0.3598212,0.029034,0.0145926,0.0029671,0.3646772,0.0050039,67.90104752,0.0037869,67.90104752,3.18329668
4,137,3024,0.0361829,0.0132959,0.0025155,0.3624332,0.0297361,0.0119967,0.0033092,0.3657674,0.0041029,67.76495438,0.0046433,67.76495438,3.183199167
4,138,3025,0.0307469,0.0169991,0.0036749,0.3415312,0.0303522,0.0152895,0.0039546,0.3599447,0.0045317,68.00308304,0.0049729,68.00308304,3.182905912
4,139,3026,0.0402696,0.0118751,0.0035485,0.3676662,0.0362881,0.0115694,0.0047331,0.3569235,0.0039845,67.6288681,0.0042493,67.6288681,3.182808161
4,140,3027,0.0337639,0.0167354,0.0030311,0.3419219,0.0373402,0.0142126,0.0047897,0.3682299,0.0044433,67.45876198,0.0054411,67.45876198,3.183003664
4,141,3028,0.033096,0.0149969,0.0032676,0.3657004,0.0278036,0.0150428,0.0043265,0.3595352,0.0047095,67.49277496,0.0048655,67.49277496,3.183199167
4,142,3029,0.0423567,0.0155228,0.0034356,0.3681771,0.0315856,0.012122,0.0046759,0.3683465,0.0045924,67.42474899,0.0055749,67.42474899,3.183003664
4,143,3030,0.0369243,0.0146736,0.0039529,0.3762957,0.0308819,0.0119675,0.0059613,0.3541139,0.0041221,67.22063675,0.0050414,67.22063675,3.182808161
4,144,3031,0.0315676,0.0136965,0.0047518,0.3689166,0.0296123,0.0124973,0.0039556,0.3651327,0.0046621,67.15256958,0.005184,67.15256958,3.183199167
5,1,3032,0.0325578,0.0134614,0.002847,0.374919,0.0293553,0.0165267,0.003624,0.3557275,0.0043656,66.84637375,0.0047032,66.84637375,3.182710648
5,2,3033,0.0313847,0.0135312,0.0049952,0.3638248,0.0264121,0.0178146,0.0020577,0.3585752,0.004871,67.11855659,0.0037759,67.11855659,3.182612896
5,3,3034,0.0423455,0.0173492,0.0041752,0.3585948,0.0314705,0.0151678,0.0036614,0.363576,0.0046954,67.11855659,0.0054652,67.11855659,3.182710648
5,4,3035,0.0307671,0.0181352,0.0031517,0.3495625,0.0388549,0.013301,0.0057929,0.3650325,0.0039722,66.57423553,0.0049302,66.57423553,3.183199167
5,5,3036,0.0314511,0.0189836,0.0054894,0.3652375,0.0297526,0.0140153,0.00372,0.3547891,0.0044218,66.8123642,0.0052702,66.8123642,3.182808161
5,6,3037,0.0361858,0.0198998,0.0033899,0.3498331,0.0291539,0.014344,0.0056258,0.3604112,0.0049114,66.64226151,0.0053064,66.64226151,3.18183136
5,7,3038,0.0341466,0.0140952,0.0032933,0.3655742,0.0311195,0.012231,0.0022011,0.3514371,0.0042026,66.30205269,0.0044274,66.30205269,3.182710648
5,8,3039,0.0318851,0.0132714,0.0023293,0.3702932,0.0278308,0.0115466,0.0054002,0.3690788,0.0042233,66.9484539,0.0046981,66.9484539,3.182222366
5,9,3040,0.0371269,0.012453,0.0030319,0.3698333,0.0307786,0.0149654,0.0027194,0.374492,0.0049823,66.30205269,0.0044454,66.30205269,3.182612896
5,10,3041,0.0348969,0.0128763,0.0024969,0.3642156,0.0408284,0.0128764,0.0022299,0.3574225,0.0041483,66.64226151,0.0045681,66.64226151,3.182124376
5,11,3042,0.0335212,0.0175344,0.0029316,0.3548947,0.0314901,0.0119795,0.0038475,0.3716687,0.0040695,66.23403015,0.0053491,66.23403015,3.182515383
5,12,3043,0.0410666,0.0144301,0.0024554,0.3584716,0.0290756,0.0112933,0.0046199,0.3582497,0.0040403,65.85980835,0.004344,65.85980835,3.182515383
5,13,3044,0.0391784,0.015402,0.0034066,0.3614593,0.0345401,0.011837,0.0039617,0.3542793,0.0040836,65.68970566,0.0047993,65.68970566,3.18231988
5,14,3045,0.0304312,0.0119387,0.0022256,0.3600526,0.0289021,0.01555,0.003725,0.3578646,0.0044533,66.13195,0.0042001,66.13195,3.181929111
5,15,3046,0.038211,0.0168107,0.0029871,0.3531153,0.0328087,0.0140981,0.0042447,0.3537179,0.0040688,65.99586029,0.0046862,65.99586029,3.182222366
5,16,3047,0.0345343,0.0139839,0.0030996,0.378039,0.0316147,0.0151883,0.0034768,0.3615312,0.0045452,65.92783432,0.0049064,65.92783432,3.181538582
5,17,3048,0.0321092,0.0167285,0.0024127,0.3776633,0.0356663,0.0102237,0.0039556,0.3601616,0.0033515,65.79174461,0.0048591,65.79174461,3.181538582
5,18,3049,0.0391158,0.0138402,0.0034608,0.3441732,0.0321815,0.0129784,0.005047,0.3617183,0.0041432,65.79174461,0.0047214,65.79174461,3.18183136
5,19,3050,0.0411882,0.0142206,0.0027802,0.3579666,0.0290227,0.0142867,0.0026837,0.3544419,0.0039488,65.85980835,0.0047141,65.85980835,3.181929111
5,20,3051,0.0357614,0.0120639,0.0021163,0.3700948,0.0324727,0.01189,0.0030617,0.3651951,0.0039557,65.62163849,0.0041896,65.62163849,3.181343079
5,21,3052,0.0315896,0.0145186,0.00396605,0.3608341,0.03266175,0.0135456,0.0027796,0.3668277,0.00504705,65.55361595,0.0044918,65.55361595,3.181343079
5,22,3053,0.0389177,0.014079,0.0058158,0.3515734,0.0328508,0.0152012,0.002425,0.3726749,0.0061384,65.65565491,0.0037385,65.65565491,3.18183136
5,23,3054,0.0368645,0.0174085,0.0048331,0.3656102,0.0334147,0.0143315,0.0046796,0.3659952,0.0050046,65.38351326,0.0050017,65.38351326,3.181636095
5,24,3055,0.0299828,0.0147351,0.0049186,0.371745,0.0321793,0.0115557,0.0038621,0.3670284,0.0043147,65.65565491,0.0049491,65.65565491,3.181245565
5,25,3056,0.0371711,0.0196811,0.0060953,0.3643478,0.0332406,0.0137783,0.0038326,0.3668495,0.0047529,65.4515358,0.0058717,65.4515358,3.181343079
5,26,3057,0.0349755,0.0160599,0.0040032,0.3542425,0.0358209,0.0163064,0.0019711,0.3732173,0.0050681,65.79174461,0.0044677,65.79174461,3.181050062
5,27,3058,0.0347882,0.0153884,0.0030244,0.3586189,0.0296576,0.0143049,0.002751,0.3702016,0.0041458,65.89382477,0.0039242,65.89382477,3.181050062
5,28,3059,0.0390721,0.014254,0.0027344,0.3600736,0.0258656,0.0099362,0.0056884,0.3537613,0.0034906,65.79174461,0.0047107,65.79174461,3.181538582
5,29,3060,0.0292035,0.0133922,0.0025112,0.380116,0.0313606,0.011316,0.003076,0.3706436,0.0037194,65.51960297,0.0043361,65.51960297,3.181343079
5,30,3061,0.0370338,0.0165829,0.0030885,0.3774318,0.029497,0.0126041,0.0027043,0.3638988,0.004061,65.4515358,0.0047523,65.4515358,3.181050062
5,31,3062,0.0325934,0.0132599,0.0024302,0.3684176,0.0339112,0.0135196,0.0028804,0.3628981,0.0045658,65.72372208,0.0045246,65.72372208,3.17997551
5,32,3063,0.0300624,0.012863,0.0025023,0.3625564,0.0301806,0.0126932,0.003636,0.3699059,0.0044325,66.02991104,0.0048315,66.02991104,3.181245565
5,33,3064,0.0319735,0.0162069,0.0039095,0.3742908,0.0364208,0.0196933,0.0052679,0.3624424,0.0050083,65.65565491,0.0045891,65.65565491,3.180757046
5,34,3065,0.0330198,0.0147996,0.0014175,0.3772515,0.0320293,0.0185579,0.0038407,0.3561072,0.004132,65.55361595,0.0042985,65.55361595,3.180464029
5,35,3066,0.0324711,0.0124158,0.002648,0.3475697,0.0328301,0.0138097,0.0026311,0.3624235,0.0043461,65.99586029,0.0041397,65.99586029,3.180366278
5,36,3067,0.0318188,0.0127907,0.0039724,0.3636144,0.0351913,0.0115344,0.0030318,0.3674109,0.0044472,65.34950027,0.0043032,65.34950027,3.180073261
5,37,3068,0.036956,0.0110949,0.0041717,0.3520032,0.030452,0.0130438,0.0023771,0.3629659,0.0038532,65.51960297,0.0038681,65.51960297,3.179877758
5,38,3069,0.0342656,0.0126859,0.003439,0.3808674,0.0320756,0.011778,0.0037396,0.3649185,0.0043101,65.55361595,0.0046036,65.55361595,3.179682493
5,39,3070,0.035966,0.0123742,0.0031826,0.3686581,0.0298833,0.0127858,0.0026281,0.3681757,0.0036736,65.75773163,0.0043214,65.75773163,3.179877758
5,40,3071,0.0334502,0.011986,0.0025446,0.3723732,0.0309224,0.0126794,0.0038732,0.3569831,0.0039845,65.75773163,0.0039671,65.75773163,3.180170774
5,41,3072,0.0366518,0.0148647,0.0051843,0.3567944,0.0374217,0.0141315,0.003668,0.3541491,0.0048937,65.58762894,0.0045244,65.58762894,3.179389477
5,42,3073,0.0329598,0.0148473,0.0025306,0.3631936,0.0319117,0.0123025,0.0033264,0.3614037,0.0040772,65.75773163,0.0044726,65.75773163,3.179682493
5,43,3074,0.0377412,0.0173647,0.0019943,0.358189,0.0310494,0.0140976,0.0025485,0.3669444,0.004386,65.72372208,0.0046846,65.72372208,3.179780245
5,44,3075,0.0376412,0.0130004,0.0016829,0.3575218,0.0319666,0.0172383,0.0059546,0.353246,0.0039885,65.85980835,0.0049154,65.85980835,3.179487228
5,45,3076,0.0331843,0.0146734,0.00302,0.3486849,0.0318939,0.0125876,0.0047126,0.3639124,0.0042291,65.55361595,0.0048651,65.55361595,3.180170774
5,46,3077,0.0341511,0.0219211,0.0046107,0.3519371,0.0314842,0.0132779,0.0062252,0.3648643,0.0040447,65.85980835,0.0053406,65.85980835,3.179487228
5,47,3078,0.0349389,0.0136511,0.003479,0.365511,0.0307659,0.0146818,0.0029035,0.3724497,0.0045498,65.4515358,0.0042863,65.4515358,3.178510427
5,48,3079,0.0317073,0.0140059,0.0022514,0.3538036,0.0327969,0.0121104,0.0018072,0.3502438,0.0040952,65.68970566,0.0043921,65.68970566,3.178608179
5,49,3080,0.0347251,0.012129,0.0031281,0.3483121,0.0336127,0.0112499,0.00355,0.3646608,0.0044446,65.72372208,0.0046923,65.72372208,3.179877758
5,50,3081,0.0338015,0.0149626,0.003158,0.3708883,0.0396823,0.0114109,0.003803,0.3670257,0.0040712,65.58762894,0.0049266,65.58762894,3.179487228
5,51,3082,0.0321651,0.0124702,0.0044045,0.3682012,0.0276474,0.0125045,0.0030784,0.3778386,0.0041996,65.55361595,0.0041157,65.55361595,3.178998709
5,52,3083,0.0343057,0.0147416,0.003059,0.3657846,0.0370456,0.0139965,0.0041608,0.3619244,0.0044309,65.34950027,0.0050321,65.34950027,3.17909646
5,53,3084,0.0347386,0.013801,0.005142,0.3495565,0.0305995,0.0136045,0.0047338,0.35528,0.0047951,65.34950027,0.004091,65.34950027,3.179780245
5,54,3085,0.0307516,0.0130011,0.0014553,0.3575458,0.0275796,0.0114249,0.0025611,0.3636981,0.0039897,65.38351326,0.0040978,65.38351326,3.179487228
5,55,3086,0.0348572,0.0180185,0.0040373,0.3580718,0.0315036,0.0152971,0.0059802,0.3398243,0.004638,65.55361595,0.0050169,65.55361595,3.178803444
5,56,3087,0.0334822,0.016053,0.0037125,0.3709935,0.0301076,0.012557,0.0030202,0.3415762,0.0044897,65.62163849,0.0050538,65.62163849,3.179193974
5,57,3088,0.0362855,0.0116406,0.0036695,0.371778,0.0290568,0.0114867,0.0030948,0.380312,0.0043066,65.62163849,0.0038732,65.62163849,3.179291964
5,58,3089,0.033194,0.0138041,0.0048858,0.3468874,0.0366568,0.0228404,0.0031385,0.356476,0.0086328,65.34950027,0.0044682,65.34950027,3.178998709
5,59,3090,0.0390899,0.0174508,0.0023407,0.3510624,0.037729,0.0191361,0.0044345,0.3650785,0.0046378,65.48555222,0.004741,65.48555222,3.179193974
5,60,3091,0.0320546,0.0146595,0.0026252,0.3621717,0.0322682,0.0134549,0.0039929,0.3474776,0.0042967,65.34950027,0.0047708,65.34950027,3.17909646
5,61,3092,0.0354871,0.0133306,0.0028935,0.3567974,0.0312274,0.01233,0.0029997,0.3515264,0.0036488,65.41752625,0.0042864,65.41752625,3.178705692
5,62,3093,0.0316656,0.0143456,0.0020035,0.358712,0.0322022,0.0148909,0.0027943,0.3710423,0.0039228,65.72372208,0.0044842,65.72372208,3.178803444
5,63,3094,0.0349659,0.0126354,0.002355,0.3756134,0.0295351,0.019979,0.0025455,0.3547159,0.0049478,65.92783432,0.0038353,65.92783432,3.178510427
5,64,3095,0.0390572,0.0145201,0.0047193,0.3614713,0.0274511,0.0126847,0.003973,0.3696673,0.0041561,65.92783432,0.0052445,65.92783432,3.178705692
5,65,3096,0.0336002,0.0122037,0.0033603,0.3601849,0.0367265,0.0191235,0.0021713,0.3768569,0.0047213,65.48555222,0.0038712,65.48555222,3.178608179
5,66,3097,0.0332346,0.0186921,0.0036406,0.3714203,0.0293568,0.0153005,0.0082677,0.3620384,0.0044036,65.85980835,0.0053392,65.85980835,3.178510427
5,67,3098,0.0307767,0.0167254,0.0025161,0.3766804,0.0294162,0.0125018,0.0055638,0.3584015,0.0036895,65.79174461,0.0054475,65.79174461,3.178021908
5,68,3099,0.0372404,0.0140936,0.0033123,0.3572753,0.0278363,0.0168216,0.0025572,0.3573248,0.0050238,66.09793701,0.0042982,66.09793701,3.178021908
5,69,3100,0.0357674,0.0144077,0.0033967,0.3746906,0.0328976,0.0129495,0.0027985,0.3668577,0.0035682,65.92783432,0.0043574,65.92783432,3.178315163
5,70,3101,0.0388203,0.0137275,0.0056546,0.3652706,0.0272288,0.0129149,0.0044337,0.3833656,0.0042413,65.72372208,0.0044569,65.72372208,3.177924156
5,71,3102,0.0356215,0.0116957,0.0040892,0.3635813,0.0303368,0.0125309,0.0030233,0.3515782,0.0039547,66.13195,0.0044777,66.13195,3.178217173
5,72,3103,0.0365893,0.0133749,0.0031272,0.3494333,0.0328564,0.0175486,0.0026492,0.3837346,0.0048716,65.92783432,0.0040437,65.92783432,3.177631378
5,73,3104,0.0414317,0.017715,0.0038732,0.3725986,0.0302215,0.015797,0.0024695,0.360997,0.0047623,65.96184731,0.0049711,65.96184731,3.178119659
5,74,3105,0.0322176,0.0140368,0.0033645,0.3427425,0.0333774,0.0119549,0.0027852,0.3564868,0.0043586,65.96184731,0.004189,65.96184731,3.177533627
5,75,3106,0.0353524,0.0140426,0.0041363,0.3715225,0.028986,0.0183018,0.0036757,0.370999,0.004136,66.06392746,0.004691,66.06392746,3.177631378
5,76,3107,0.0316579,0.0161534,0.0035036,0.3703623,0.0311365,0.0154423,0.0026728,0.3571594,0.004623,66.30205269,0.0050606,66.30205269,3.177631378
5,77,3108,0.0331362,0.0146016,0.0027519,0.3623851,0.0363773,0.0193001,0.0018711,0.3639394,0.0047135,66.2680397,0.004971,66.2680397,3.177533627
5,78,3109,0.0317282,0.0156868,0.0043232,0.3536774,0.0285189,0.0160787,0.0026119,0.3534521,0.0050715,66.57423553,0.0040438,66.57423553,3.177240372
5,79,3110,0.0324618,0.012947,0.0032483,0.3764189,0.0325292,0.0127617,0.0033001,0.3774589,0.004518,66.16596298,0.0039465,66.16596298,3.177435875
5,80,3111,0.0351931,0.0125836,0.003701,0.3780119,0.0359365,0.0155401,0.0039642,0.3567905,0.0047467,66.50616837,0.0048248,66.50616837,3.177631378
5,81,3112,0.0370201,0.0135855,0.0038146,0.3714053,0.032154,0.0136212,0.0047152,0.3601048,0.0045611,66.54022255,0.0047431,66.54022255,3.177338362
