day,time_index,time_id,YR Band 1 value,YR Damage Accumulation value,XA Peak Acceleration value,XA Peak Velocity value,XA RMS Velocity value,XA Temperature value,XA Band 1 value,XA Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,YR RMS Velocity value,YR Temperature value,BatteryVoltage value
2,92,2092,0.0023215,1.0512711,0.0497361,0.0099068,0.0034059,62.6768837,0.0019098,1.0030374,0.0396961,0.008535,0.0027843,62.6768837,3.151550531
2,93,2093,0.0047238,0.9567313,0.0485507,0.0236487,0.0079602,62.6768837,0.0107265,0.9024287,0.0476158,0.0150758,0.0054886,62.6768837,3.151355267
2,94,2094,0.002847,1.0533848,0.0468234,0.0104092,0.0033051,62.81777649,0.0024891,1.001858,0.0450783,0.0078855,0.0028488,62.81777649,3.151355267
2,95,2095,0.0020962,1.0587217,0.0411167,0.0080183,0.0026405,63.13486595,0.0020254,1.0210384,0.0434286,0.0079626,0.0028995,63.13486595,3.151257753
2,96,2096,0.0032023,0.9781314,0.0425989,0.0118762,0.0031782,63.52240181,0.0032036,1.0017344,0.046928,0.0112276,0.0027994,63.52240181,3.151550531
2,97,2097,0.0028922,1.0045121,0.0414163,0.0084546,0.0031425,63.98042526,0.0021563,0.9752413,0.0430498,0.0086985,0.0031752,63.98042526,3.151160002
2,98,2098,0.0019491,1.0486202,0.0451698,0.0141316,0.0042514,64.6498291,0.0044122,0.9908664,0.0431867,0.0092408,0.0031179,64.6498291,3.150769234
2,99,2099,0.0019817,1.0465999,0.0613884,0.0186631,0.0042768,65.14307747,0.0015761,0.9878335,0.0402531,0.0106054,0.0034699,65.14307747,3.15057373
2,100,2100,0.0018344,1.1240079,0.0634127,0.0085463,0.0032332,65.67154732,0.002391,1.0200218,0.0454913,0.0123665,0.0035292,65.67154732,3.150964737
2,101,2101,0.0040166,0.9866096,0.0466514,0.0125422,0.0036245,66.02386169,0.0018353,0.9676365,0.0375208,0.0090469,0.0035867,66.02386169,3.150476217
2,102,2102,0.0021813,1.0408951,0.0441348,0.0089798,0.0033522,66.12952957,0.0029388,0.9968424,0.0462147,0.011665,0.003282,66.12952957,3.150769234
2,103,2103,0.0021007,0.9845251,0.0526226,0.0101164,0.0032568,66.34090652,0.0022822,1.0133157,0.0417965,0.0098092,0.003007,66.34090652,3.150378466
2,104,2104,0.0025915,0.9991869,0.0434947,0.0102173,0.0033259,66.02386169,0.00367,0.9600823,0.0386851,0.0104798,0.0031046,66.02386169,3.15057373
2,105,2105,0.0027788,0.9815647,0.0448821,0.0109178,0.0035413,66.16475105,0.0035574,0.9994878,0.0443212,0.008961,0.0027674,66.16475105,3.15057373
2,106,2106,0.0026143,1.0048508,0.0456363,0.0113869,0.003091,66.20001717,0.001647,0.9699281,0.0493598,0.0112654,0.0030881,66.20001717,3.150280952
2,107,2107,0.0023233,0.9894299,0.0495262,0.0091239,0.0031554,66.23523865,0.0029689,0.9951855,0.0466462,0.0086299,0.0030252,66.23523865,3.150280952
2,108,2108,0.0034618,0.9758541,0.0419667,0.0101301,0.003501,65.84770279,0.0015617,0.9683723,0.0446683,0.0095273,0.003419,65.84770279,3.150378466
2,109,2109,0.0020693,0.982645,0.0430137,0.013195,0.0035645,65.95337067,0.0039242,0.9521181,0.0479751,0.0075644,0.0032136,65.95337067,3.15057373
2,110,2110,0.0052453,0.9747506,0.0506475,0.0086595,0.0032698,65.84770279,0.0035892,0.9703998,0.0422933,0.0110812,0.0038814,65.84770279,3.150476217
2,111,2111,0.0022156,1.0188469,0.0465569,0.0107121,0.0032355,66.20001717,0.0026464,0.9721915,0.0453064,0.0080734,0.0028714,66.20001717,3.150280952
2,112,2112,0.0020174,1.0390208,0.0483158,0.0119742,0.0034432,65.60105972,0.0024282,0.9792346,0.0398229,0.0111659,0.0030306,65.60105972,3.150476217
2,113,2113,0.0042458,0.9622025,0.0438282,0.0128535,0.0039362,65.74199371,0.0014846,1.0021613,0.046269,0.015039,0.0045664,65.74199371,3.14959693
2,114,2114,0.016039,9.6245942,0.8419654,0.0733698,0.0197731,65.84770279,0.0119094,11.3306209,0.6351132,0.0722771,0.0200783,65.84770279,3.150085449
2,115,2115,0.0025077,1.0015751,0.0419782,0.0128008,0.0039322,65.81243668,0.0023555,0.9815205,0.0438302,0.0109643,0.003511,65.81243668,3.150280952
2,116,2116,0.0021486,1.0256494,0.042405,0.0084387,0.003087,66.41139755,0.0018657,1.0302607,0.0447389,0.0089224,0.0028929,66.41139755,3.149694681
2,117,2117,0.0022583,1.1523506,0.0522364,0.0107023,0.0033076,66.6932209,0.0027648,1.1141603,0.0561519,0.0105645,0.0033559,66.6932209,3.149401665
2,118,2118,0.0019759,1.0000161,0.0420843,0.0085614,0.0027885,66.9398674,0.0026039,1.0377981,0.0453541,0.0089464,0.0032543,66.9398674,3.149499416
2,119,2119,0.0020287,0.9831763,0.0462396,0.0091399,0.0029091,66.9398674,0.0020137,0.951607,0.0436544,0.0102392,0.0031017,66.9398674,3.14959693
2,120,2120,0.0029262,1.0133816,0.0485378,0.0075962,0.0026191,66.79893341,0.0021852,0.9987857,0.0410988,0.010437,0.0036245,66.79893341,3.149694681
2,121,2121,0.0026618,1.0245575,0.0475219,0.0114452,0.0038485,66.6932209,0.0029892,1.0043461,0.0448441,0.0091415,0.0030675,66.6932209,3.149401665
2,122,2122,0.0027198,0.9797021,0.0487001,0.0085403,0.0032381,66.79893341,0.0023429,1.0190052,0.0503628,0.0109087,0.0033759,66.79893341,3.148913145
2,123,2123,0.0019925,1.0368604,0.0485356,0.0099418,0.0030341,66.44661903,0.0029199,0.9915629,0.0424348,0.0069789,0.0025354,66.44661903,3.1492064
2,124,2124,0.0018904,1.0846412,0.0457252,0.010096,0.0029298,66.41139755,0.0017303,1.0529065,0.0446003,0.0083624,0.00248,66.41139755,3.14959693
2,125,2125,0.0023182,0.9626521,0.0434273,0.0112468,0.0031693,66.27046356,0.0026056,1.0132764,0.0391375,0.0088247,0.002897,66.27046356,3.149694681
2,126,2126,0.0013649,0.9730689,0.0456209,0.0095096,0.0031133,66.09430466,0.0024418,0.9952361,0.0395726,0.0094478,0.0031467,66.09430466,3.149792433
2,127,2127,0.0019892,1.0251297,0.0431996,0.0114368,0.0034276,65.98859558,0.0035002,0.9672883,0.0411984,0.0071877,0.0025617,65.98859558,3.149499416
2,128,2128,0.0029116,1.018701,0.0455009,0.0098851,0.0034991,65.8829277,0.0031555,1.002223,0.0538816,0.0108873,0.0029919,65.8829277,3.149304152
2,129,2129,0.0021029,1.0072214,0.0431058,0.01013,0.0030808,65.60105972,0.0021628,1.0021893,0.0468298,0.0104083,0.0028764,65.60105972,3.149304152
2,130,2130,0.002168,0.9995198,0.0531318,0.0093209,0.0031581,65.60105972,0.0023393,0.9977298,0.0486518,0.0101438,0.0030771,65.60105972,3.149304152
2,131,2131,0.0015645,1.0007401,0.0436656,0.0107406,0.0033246,65.56583481,0.0021904,1.0203419,0.0456286,0.0085016,0.0026839,65.56583481,3.148815632
2,132,2132,0.0027056,1.0493792,0.0469842,0.0104184,0.0037855,65.21352386,0.0030253,1.0055256,0.0481264,0.0105083,0.0030018,65.21352386,3.148913145
2,133,2133,0.0029106,1.0530053,0.0442512,0.0101627,0.0032724,65.49539185,0.0029745,1.0760297,0.045605,0.0073408,0.0026886,65.49539185,3.149011135
2,134,2134,0.0030903,1.0214745,0.0486495,0.0136312,0.0035755,65.38967934,0.0027591,0.9822563,0.0456353,0.0092757,0.0031795,65.38967934,3.149011135
2,135,2135,0.0029458,0.9891438,0.0520285,0.0116148,0.0042776,65.38967934,0.0032179,0.9628063,0.0505165,0.0087808,0.0032058,65.38967934,3.148815632
2,136,2136,0.0076841,6.7268633,1.7909808,0.2289666,0.0287901,65.38967934,0.004915,8.1131133,1.3421773,0.0506942,0.0115825,65.38967934,3.149499416
2,137,2137,0.0133495,8.1617939,0.9836313,0.0619587,0.0206967,65.46012573,0.0096829,9.1238959,0.8451809,0.046872,0.0149466,65.46012573,3.147936344
2,138,2138,0.0030779,1.0258655,0.0474015,0.0084424,0.0034279,65.6362812,0.0023254,1.0070645,0.0412215,0.0105729,0.0030406,65.6362812,3.148815632
2,139,2139,0.0108203,6.9939757,0.5621324,0.0675072,0.0237931,65.84770279,0.013847,7.9401301,0.467376,0.0495192,0.0162087,65.84770279,3.148815632
2,140,2140,0.0043951,1.0114898,0.0498483,0.0137834,0.0044924,66.7637085,0.0047589,0.9404301,0.0470175,0.0134907,0.0055217,66.7637085,3.148229599
2,141,2141,0.0050665,1.0092476,0.0468031,0.0087588,0.0033061,67.18646927,0.0023906,1.0034081,0.0474693,0.0124162,0.0036424,67.18646927,3.148034334
2,142,2142,0.0027477,0.9976571,0.0542394,0.0112108,0.0035356,67.96158218,0.0035847,1.025189,0.0468202,0.0104689,0.0031246,67.96158218,3.148424864
2,143,2143,0.0025686,0.9882796,0.0502028,0.0133644,0.0034709,68.17296257,0.0031438,1.0373544,0.041891,0.0101622,0.003119,68.17296257,3.147838831
2,144,2144,0.0012934,0.9920575,0.0502945,0.0096424,0.0029779,68.34911804,0.002371,1.0103838,0.0405533,0.008149,0.0027399,68.34911804,3.148424864
3,1,3001,0.0021978,0.9760877,0.0491379,0.0087873,0.0031309,68.24340897,0.0033136,1.0118666,0.0429285,0.0097317,0.0036642,68.24340897,3.148229599
3,2,3002,0.0139883,0.8341525,0.0473274,0.0168515,0.0070106,68.03202858,0.0043925,0.9770723,0.05493,0.0228291,0.0124167,68.03202858,3.147643328
3,3,3003,0.0023541,0.9817399,0.0485039,0.0119977,0.0036686,68.27863045,0.003213,0.9925963,0.0457656,0.0085904,0.0032996,68.27863045,3.147838831
3,4,3004,0.0019412,0.9906736,0.0467089,0.0073663,0.0028078,68.13774109,0.0027027,0.9951462,0.0454034,0.009199,0.0031605,68.13774109,3.147252798
3,5,3005,0.001838,1.0064157,0.0417096,0.0097479,0.0032597,67.89109459,0.003747,0.9871371,0.0408483,0.00978,0.0031847,67.89109459,3.146666527
3,6,3006,0.0018334,0.9704063,0.0479084,0.0134016,0.0034622,67.6797142,0.0027101,0.9925626,0.0423017,0.0079766,0.0027354,67.6797142,3.14735055
3,7,3007,0.0029338,0.9939668,0.0508749,0.0091221,0.0029954,67.50355873,0.0022032,0.984868,0.0416523,0.0097498,0.003029,67.50355873,3.147057533
3,8,3008,0.0160978,5.8890088,0.415152,0.0471858,0.015608,67.50355873,0.0110776,6.4230688,0.3004424,0.0547024,0.0210534,67.50355873,3.147252798
3,9,3009,0.0019283,0.9958937,0.0392944,0.0102054,0.0027568,68.17296257,0.001485,0.9960224,0.0415776,0.0100153,0.0030028,68.17296257,3.14686203
3,10,3010,0.0015122,0.9833632,0.0503307,0.0119496,0.0038358,68.41956444,0.0049963,1.0077665,0.0471325,0.0094126,0.0031757,68.41956444,3.147057533
3,11,3011,0.0037731,1.0288551,0.0466725,0.0092866,0.00352,68.59571991,0.0031436,0.9922369,0.0441147,0.0118294,0.0032694,68.59571991,3.14735055
3,12,3012,0.0031304,1.0068653,0.0457272,0.0092274,0.0028342,68.84236641,0.0019418,1.0069634,0.0481922,0.0083473,0.0032518,68.84236641,3.147057533
3,13,3013,0.0033063,1.0360954,0.0504596,0.0115686,0.0034405,69.08896828,0.002379,1.0272166,0.0396634,0.0086601,0.0032848,69.08896828,3.146959543
3,14,3014,0.002424,0.9748323,0.0469362,0.0100421,0.003398,69.26512375,0.0026057,0.9816385,0.0417079,0.0081933,0.0029891,69.26512375,3.146764278
3,15,3015,0.0023281,0.9992512,0.0437974,0.0103044,0.0033442,69.22990227,0.0046515,0.9918325,0.0446605,0.0085806,0.0027717,69.22990227,3.146373749
3,16,3016,0.0031254,1.0838938,0.0438052,0.0094043,0.0031834,68.98325577,0.0022294,0.9815992,0.0434985,0.0094366,0.0026507,68.98325577,3.146373749
3,17,3017,0.0018359,1.0133816,0.0552367,0.0129764,0.0037347,68.66621094,0.0035951,0.991063,0.0434576,0.0128937,0.0032592,68.66621094,3.14686203
3,18,3018,0.0032785,0.9849047,0.0459084,0.0078275,0.0030741,69.08896828,0.0034121,1.0091145,0.0424815,0.0098484,0.0031974,69.08896828,3.146959543
3,19,3019,0.0024626,0.9836376,0.0462497,0.0092335,0.0034574,68.34911804,0.0036,0.9990609,0.0419577,0.010141,0.0037106,68.34911804,3.146764278
3,20,3020,0.001542,0.9852141,0.0488341,0.0096163,0.0027946,68.31389656,0.0021705,1.0032228,0.0485513,0.0071113,0.0025936,68.31389656,3.146764278
3,21,3021,0.001262,1.0385654,0.0400171,0.0093008,0.0030797,68.06725006,0.0023689,1.0107602,0.0386162,0.0077213,0.0026078,68.06725006,3.146959543
3,22,3022,0.0023454,1.0130254,0.0537645,0.0112049,0.0034475,67.85587311,0.0025511,0.9696528,0.0446955,0.0095282,0.0029831,67.85587311,3.146764278
3,23,3023,0.0027473,1.0438088,0.0425527,0.0117416,0.0034666,67.71493912,0.0030917,0.9774767,0.043273,0.0096444,0.0032938,67.71493912,3.146569014
3,24,3024,0.0035424,0.9815881,0.0395902,0.0097389,0.0033053,67.36262474,0.0028075,0.9886591,0.03887,0.0118022,0.0037286,67.36262474,3.146764278
3,25,3025,0.0024696,1.0277865,0.0561004,0.0099011,0.0030626,66.86937637,0.0021901,1.0311931,0.0434325,0.0123735,0.003492,66.86937637,3.147155046
3,26,3026,0.00358,0.9947901,0.0489949,0.0108123,0.0031752,66.79893341,0.0027186,0.9877717,0.0383387,0.0121133,0.003013,66.79893341,3.147155046
3,27,3027,0.0036318,0.982318,0.0488592,0.0108217,0.0030577,66.58755302,0.0021456,0.9994766,0.0442901,0.0104297,0.0033664,66.58755302,3.146959543
3,28,3028,0.0033714,0.995158,0.0527553,0.0121496,0.0035016,66.05908318,0.0046708,0.9531627,0.0432075,0.00844,0.0032338,66.05908318,3.146471262
3,29,3029,0.0029733,1.000962,0.0359063,0.0103489,0.0030653,66.16475105,0.0025344,0.9319154,0.0408116,0.0101887,0.0034053,66.16475105,3.146959543
3,30,3030,0.0018621,1.0302097,0.0497452,0.0099147,0.0030487,65.8829277,0.0014942,1.0147198,0.0504121,0.0083155,0.002811,65.8829277,3.14686203
3,31,3031,0.0029911,0.9813779,0.042073,0.011604,0.0032125,65.7067688,0.0025272,1.0156353,0.0402885,0.0100466,0.0032569,65.7067688,3.146764278
3,32,3032,0.0025865,1.0109,0.0403699,0.0095422,0.0032166,65.67154732,0.0019058,1.0370061,0.0556428,0.0089743,0.0032345,65.67154732,3.146373749
3,33,3033,0.002634,0.9910707,0.0422837,0.0083325,0.0029992,65.60105972,0.0031203,1.0389944,0.0400599,0.007483,0.0025109,65.60105972,3.146569014
3,34,3034,0.0031348,1.0288434,0.0497468,0.0106137,0.0028449,65.00214348,0.0025029,0.935291,0.040316,0.0101042,0.0031714,65.00214348,3.146764278
3,35,3035,0.0025776,1.0383318,0.0441671,0.0126616,0.0039091,64.86120949,0.0019945,0.9981398,0.0454672,0.0129434,0.0035154,64.86120949,3.146373749
3,36,3036,0.0017621,0.9783649,0.0531112,0.0084943,0.002471,64.43845215,0.0020828,0.9988307,0.0516285,0.0095144,0.0029682,64.43845215,3.146666527
3,37,3037,0.0019205,0.9975345,0.0507115,0.0099346,0.0034042,64.68505402,0.0016641,1.0220381,0.0493095,0.010263,0.0036734,64.68505402,3.146666527
3,38,3038,0.0016528,1.0367436,0.0629036,0.0096045,0.0031824,64.29751816,0.0018594,1.0570234,0.0468111,0.0098321,0.0028182,64.29751816,3.146080732
3,39,3039,0.0015595,1.025375,0.0514156,0.010123,0.0035934,64.22702713,0.0036017,0.9925795,0.0422699,0.0099015,0.0027814,64.22702713,3.146569014
3,40,3040,0.0020417,0.9867615,0.0402432,0.0084486,0.0032028,64.22702713,0.0024634,0.9688048,0.0419946,0.0093114,0.0026331,64.22702713,3.146275997
3,41,3041,0.0016065,0.9684269,0.0616542,0.0111239,0.0040044,63.98042526,0.0038606,0.9555217,0.0496445,0.0092143,0.0028609,63.98042526,3.146569014
3,42,3042,0.0021646,1.0008627,0.0450854,0.0099951,0.0032788,63.69855728,0.0018955,0.9953316,0.0445884,0.0091847,0.0032546,63.69855728,3.145885229
3,43,3043,0.0019336,0.9671073,0.0479409,0.0084917,0.0032523,63.76904831,0.0026695,0.9999933,0.0517871,0.0102219,0.0029959,63.76904831,3.146275997
3,44,3044,0.0019064,1.0460568,0.0425984,0.0118143,0.0034337,63.38151245,0.0028495,0.9710851,0.059911,0.0101409,0.0029655,63.38151245,3.145689726
3,45,3045,0.0022756,1.0244816,0.0509407,0.0081261,0.00263,63.31102142,0.0018545,1.0590117,0.04259,0.0097319,0.0034031,63.31102142,3.146275997
3,46,3046,0.003169,0.9866914,0.0433378,0.0115593,0.0033364,63.20535355,0.0021198,0.9797626,0.0483856,0.0105657,0.0034905,63.20535355,3.145982742
3,47,3047,0.0028641,0.9859557,0.0462252,0.0087568,0.0028209,63.20535355,0.0021014,0.9886816,0.0452733,0.0104668,0.0035325,63.20535355,3.145689726
3,48,3048,0.0028841,1.0185083,0.0488544,0.0089977,0.0031865,63.24057846,0.0026111,1.0030992,0.040282,0.0097909,0.0029822,63.24057846,3.145885229
3,49,3049,0.0022774,1.0723383,0.0489881,0.009226,0.0031222,62.95871048,0.0034016,1.0435494,0.0460047,0.0076355,0.003003,62.95871048,3.145201445
3,50,3050,0.0024548,1.016523,0.0388897,0.0104052,0.0033985,63.20535355,0.0022687,1.0106422,0.0402826,0.0097594,0.0033406,63.20535355,3.145494461
3,51,3051,0.0019557,0.9934004,0.0447576,0.0094974,0.0030441,62.6768837,0.0015796,0.9962246,0.0523553,0.0101187,0.0028762,62.6768837,3.145982742
3,52,3052,0.0038259,0.9472429,0.0517861,0.0124239,0.003625,62.88826408,0.0041664,0.9786786,0.0471892,0.0088651,0.0037079,62.88826408,3.145299196
3,53,3053,0.0014389,0.9816815,0.049413,0.0110758,0.003452,62.64161758,0.0025433,0.9910686,0.0422964,0.0086761,0.0027652,62.64161758,3.145201445
3,54,3054,0.0019369,0.9879059,0.0585882,0.0102539,0.0031569,62.57117462,0.0023539,1.0106422,0.0414581,0.0094909,0.0029165,62.57117462,3.145201445
3,55,3055,0.0036689,0.994288,0.0458327,0.0110387,0.0034338,62.50072823,0.0027603,0.9727363,0.0418045,0.0088797,0.0031257,62.50072823,3.145396948
3,56,3056,0.0019586,1.0113146,0.0453469,0.0080116,0.0028028,62.28930664,0.0014156,0.9830426,0.0443725,0.0103562,0.003047,62.28930664,3.145103931
3,57,3057,0.0032069,0.9651045,0.045333,0.0074635,0.0026478,62.6768837,0.0020525,0.9827337,0.0413987,0.0092344,0.0028924,62.6768837,3.14451766
3,58,3058,0.0036962,0.9963725,0.0475517,0.0123719,0.0033204,62.6063961,0.0043941,1.0267953,0.061395,0.0117054,0.0029201,62.6063961,3.145299196
3,59,3059,0.0018666,1.009522,0.0451508,0.0107712,0.0031223,62.8530426,0.001927,1.0113555,0.0431847,0.008925,0.0027464,62.8530426,3.144615412
3,60,3060,0.0028142,1.0146545,0.0467732,0.0105506,0.0033329,62.25408173,0.0035852,1.0073678,0.0393349,0.0094544,0.0031625,62.25408173,3.144615412
3,61,3061,0.0037663,0.9846069,0.0437044,0.0099557,0.0035032,62.53594971,0.003416,1.0125013,0.0439732,0.0085916,0.0031764,62.53594971,3.144712925
3,62,3062,0.0020212,1.0246334,0.053148,0.0114627,0.0035444,62.46546555,0.0028019,1.0050257,0.0392248,0.0109514,0.0031842,62.46546555,3.144712925
3,63,3063,0.0022544,0.9651103,0.0529604,0.0091153,0.0031842,62.6768837,0.0030017,0.972478,0.0415946,0.0114012,0.0029912,62.6768837,3.144127131
3,64,3064,0.0025159,1.0272902,0.0458375,0.0103717,0.0032287,62.57117462,0.0014581,1.0019197,0.0470528,0.0080347,0.0030848,62.57117462,3.14402914
3,65,3065,0.002114,1.0194367,0.0438747,0.0118075,0.0037464,62.32457275,0.0031113,1.0231839,0.0398907,0.0099386,0.002948,62.32457275,3.143833876
3,66,3066,0.0029217,1.0005883,0.0522844,0.0105279,0.0031813,62.11314774,0.0018569,0.9759827,0.0431672,0.0105906,0.0037682,62.11314774,3.14402914
3,67,3067,0.0023789,1.0255794,0.0535075,0.0091473,0.0034107,62.07792969,0.0022372,1.0017176,0.046598,0.0081929,0.0028589,62.07792969,3.143833876
3,68,3068,0.0020641,1.0541673,0.0461555,0.0074077,0.0024979,62.04270477,0.0008233,1.0100749,0.0481036,0.0100851,0.0030207,62.04270477,3.143443346
3,69,3069,0.001972,1.0000861,0.0534011,0.0113018,0.0037309,62.43024063,0.0029541,0.9704953,0.0477481,0.0083852,0.0026761,62.43024063,3.143736124
3,70,3070,0.0025002,1.0388456,0.0539964,0.009186,0.0030163,62.21886024,0.0021927,0.9027152,0.0509241,0.0102194,0.0028837,62.21886024,3.14402914
3,71,3071,0.0018419,0.9930559,0.0425555,0.0090589,0.0034008,62.21886024,0.0029335,1.0298002,0.0433796,0.0090016,0.0027118,62.21886024,3.143540859
3,72,3072,0.0024273,0.9845835,0.0483927,0.0102221,0.0031829,62.18363876,0.0030273,1.0312099,0.049301,0.0106711,0.003703,62.18363876,3.143247843
3,73,3073,0.0023694,1.012716,0.0447332,0.0098954,0.0028767,62.21886024,0.0022717,1.0115745,0.0374718,0.0097161,0.0030085,62.21886024,3.14305234
3,74,3074,0.0030456,1.021276,0.048886,0.0095603,0.003058,61.86654587,0.002071,1.0194826,0.0469198,0.0095066,0.0030926,61.86654587,3.143345594
3,75,3075,0.0026216,1.0261224,0.0412626,0.0091943,0.002931,62.18363876,0.0022769,1.0221561,0.0502723,0.0094357,0.003135,62.18363876,3.142759323
3,76,3076,0.0027712,1.0225956,0.0419175,0.0081403,0.0030772,61.9369957,0.0023106,0.9983196,0.0405005,0.0077932,0.0029278,61.9369957,3.143247843
3,77,3077,0.0017937,0.9607427,0.0450606,0.0081831,0.0029763,62.28930664,0.0020479,0.988266,0.0402298,0.0083812,0.002572,62.28930664,3.142857075
3,78,3078,0.0021385,1.0294098,0.0475122,0.0108594,0.0033817,62.43024063,0.0022871,1.0109174,0.053413,0.0088898,0.0028188,62.43024063,3.142857075
3,79,3079,0.0028101,1.0009503,0.0457342,0.0105742,0.0033801,62.00747986,0.0013132,1.0292778,0.0499805,0.011457,0.0035446,62.00747986,3.142564058
3,80,3080,0.0013878,1.0144093,0.0485319,0.0086224,0.0031755,62.04270477,0.0028603,0.9924447,0.0434875,0.0089783,0.0024348,62.04270477,3.14305234
3,81,3081,0.0030037,0.9490296,0.0446972,0.0115776,0.002866,61.90177078,0.0019223,0.9729891,0.0398154,0.0110383,0.0032193,61.90177078,3.142759323
3,82,3082,0.0021837,1.0169317,0.0539646,0.0087423,0.0030919,61.86654587,0.0029654,1.0064635,0.0469771,0.0128236,0.0032603,61.86654587,3.143247843
3,83,3083,0.0039335,0.9706107,0.0452873,0.0131713,0.0034898,62.25408173,0.0039199,0.9747358,0.0456348,0.0092463,0.0032429,62.25408173,3.142173529
3,84,3084,0.001476,0.9882621,0.0428887,0.0104881,0.0033773,61.97225838,0.0029137,0.9569427,0.0424153,0.0085964,0.0025734,61.97225838,3.141880274
3,85,3085,0.0053115,0.9624886,0.0493681,0.0172587,0.0067809,62.28930664,0.0072619,0.9839244,0.0459109,0.0147808,0.0062925,62.28930664,3.142368793
3,86,3086,0.0114649,9.6206469,0.8120359,0.0702295,0.0178943,61.9369957,0.0074641,10.7089002,0.7506205,0.0455765,0.0153511,61.9369957,3.142075539
3,87,3087,0.002794,1.0465415,0.0464321,0.0087504,0.0032151,62.6768837,0.0018397,0.9948766,0.0444119,0.0085626,0.0031229,62.6768837,3.142173529
3,88,3088,0.0044407,1.0472071,0.0527942,0.0107548,0.0032209,63.48718033,0.0026262,0.9936298,0.0423718,0.0123019,0.0031222,63.48718033,3.141978025
3,89,3089,0.0034088,1.0175448,0.0430224,0.0095427,0.0029255,63.83949127,0.0028239,0.9990104,0.0426344,0.0095013,0.0031538,63.83949127,3.141782522
3,90,3090,0.0025516,0.9892139,0.0489236,0.0094324,0.0032548,64.43845215,0.0031786,0.9845142,0.0546432,0.0099326,0.0030879,64.43845215,3.141196728
3,91,3091,0.0012289,0.9807122,0.0471375,0.0096772,0.0028582,64.36796112,0.0021359,1.0026724,0.0506011,0.0090764,0.0028585,64.36796112,3.141587257
3,92,3092,0.0018907,0.9796729,0.0496008,0.0112574,0.0034721,64.50889511,0.0009836,1.0059693,0.0446865,0.0085233,0.0030213,64.50889511,3.140903473
3,93,3093,0.0032967,1.0196878,0.0405215,0.0111864,0.0037981,64.966922,0.0019001,0.9593297,0.045793,0.0103052,0.0038729,64.966922,3.141196728
3,94,3094,0.0033259,1.021603,0.0435765,0.0095082,0.0028644,65.00214348,0.0018506,1.0124507,0.0395401,0.0091451,0.0027579,65.00214348,3.141196728
3,95,3095,0.0027772,0.9872052,0.0449703,0.0116833,0.0030325,64.75549698,0.0017191,0.9988644,0.041346,0.0095531,0.0026815,64.75549698,3.141294241
3,96,3096,0.001945,1.0165288,0.0410238,0.0113724,0.0032985,64.6498291,0.0025374,0.9543141,0.0412974,0.0077995,0.0029869,64.6498291,3.141196728
3,97,3097,0.0015865,0.9849981,0.0496875,0.0097707,0.0032058,64.50889511,0.0034342,1.0059973,0.0526318,0.0091296,0.0028083,64.50889511,3.140512943
3,98,3098,0.0016304,0.977892,0.0485845,0.0104819,0.0029616,64.7202755,0.0016607,0.9994148,0.0460287,0.010217,0.0032515,64.7202755,3.140708208
3,99,3099,0.0014823,0.9686663,0.0429274,0.00747,0.0026632,64.19180565,0.0019315,0.9870416,0.0467427,0.0087034,0.0026753,64.19180565,3.140512943
3,100,3100,0.0026074,1.0085878,0.0522393,0.0098032,0.0029895,64.36796112,0.0023662,1.0144839,0.0464748,0.0109232,0.0031333,64.36796112,3.140415192
3,101,3101,0.0022662,1.0602107,0.0393115,0.0087845,0.0031228,63.98042526,0.0017389,0.9669962,0.0463558,0.0094619,0.0027949,63.98042526,3.140610456
3,102,3102,0.0017934,1.0272727,0.0513275,0.0096268,0.0034674,64.26229324,0.0028887,0.9773475,0.0415635,0.0092751,0.0027608,64.26229324,3.140708208
3,103,3103,0.0018096,1.0254217,0.0499026,0.0091701,0.0030525,63.76904831,0.0017276,0.9510453,0.0432362,0.0098636,0.0029031,63.76904831,3.140903473
3,104,3104,0.001658,1.0201082,0.0425493,0.0114346,0.0037047,63.9099823,0.0026174,0.9804871,0.0479309,0.0091658,0.0032046,63.9099823,3.140415192
3,105,3105,0.0029173,1.041228,0.0463696,0.0082914,0.0029879,63.98042526,0.0029583,0.9864687,0.0420211,0.0094671,0.0028065,63.98042526,3.139926672
3,106,3106,0.0030179,0.9821895,0.0405901,0.0108285,0.0035167,64.08613777,0.0038237,0.9635028,0.0434931,0.0121242,0.0033166,64.08613777,3.140708208
3,107,3107,0.0024754,1.0387113,0.0401502,0.0099458,0.0029925,63.98042526,0.0024471,1.023094,0.0448535,0.0087336,0.0030108,63.98042526,3.140610456
3,108,3108,0.0036599,1.003391,0.0439298,0.0084734,0.0029254,64.08613777,0.0018648,0.9615594,0.0469824,0.0107357,0.0036264,64.08613777,3.140121937
3,109,3109,0.0033575,0.9800583,0.0464658,0.0121125,0.0036566,64.01565018,0.0020764,0.9944779,0.0476193,0.0094983,0.0030604,64.01565018,3.140121937
3,110,3110,0.0011381,0.9744586,0.0453399,0.0086174,0.0030266,64.01565018,0.0017517,1.0148434,0.0480026,0.0106989,0.0027392,64.01565018,3.140121937
3,111,3111,0.0018875,1.0051778,0.0503109,0.0092419,0.0028249,63.9099823,0.0017211,0.9735114,0.0522473,0.012175,0.0032709,63.9099823,3.140415192
